ac07_id,secc_cons_rural,secc_cons_pc_rural,secc_pov_rate_rural,secc_pov_rate_tend_rural,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2007-01-007,89355.64732858536,14218.997197925692,0.3436255204925504,0.1943073202189271,0.0,0.0,1.0,1.0,0.0
2007-01-008,99729.38714482312,15993.755818361115,0.31782031737096533,0.197677708449089,0.0,0.0,1.0,1.0,0.0
2007-01-010,100943.31370640034,16579.2874999729,0.2921295959263754,0.17707488330905302,0.0,0.0,1.0,1.0,0.0
2007-01-011,88212.75143769394,14431.244012598247,0.41716551098286203,0.2790383272178329,0.0,0.0,1.0,1.0,0.0
2007-01-012,93098.69041632103,13977.288583332254,0.41022211449218454,0.2034049866136205,0.0,0.0,1.0,1.0,0.0
2007-01-015,83074.22939000347,14986.343071342922,0.4067362862765418,0.2968338688124442,0.0,0.0,1.0,1.0,0.0
2007-01-017,71880.82068145482,13714.041984254578,0.472992324181426,0.35135651346075314,0.0,0.0,1.0,1.0,0.0
2007-01-018,93493.05733741137,15878.42912388922,0.3049463438437268,0.18176476461776545,0.0308162799359672,0.0308162799359672,0.9845564681384296,0.5051466275852928,0.0312082987051528
2007-01-019,89782.52374743817,14223.002692812306,0.4570274159589275,0.30977520564033195,0.0027774737302976,0.0027774737302976,1.0,1.0,0.0
2007-01-020,98806.49373684407,16767.257908159365,0.32253842715494896,0.2118155395267933,0.7246532808942248,0.7246532808942248,1.0,1.0,0.0
2007-01-021,98203.69984033678,17481.42634630914,0.242065330663089,0.1491409877321305,0.0,0.0,1.0,1.0,0.0
2007-01-025,68603.98802952636,14166.861519258442,0.4543599103604795,0.3462324227941954,0.0,0.0,0.9959115758381748,0.4488790995181885,0.0044637280357387
2007-01-026,92826.96975293326,16554.496673575784,0.30052228182016394,0.20394839507723392,0.0171576227390181,0.0171576227390181,1.0,1.0,0.0
2007-01-027,100752.71090120017,18848.541517411362,0.17266825856100035,0.09508287319901602,0.0,0.0,0.9884797406174264,0.7327828061677183,0.0431119690217401
2007-01-028,103666.60768342318,17471.239623660633,0.23003903195514822,0.12700852265000745,0.0093491356965373,0.0093491356965373,1.0,1.0,0.0
2007-01-029,79717.12454718121,16012.347037056938,0.3546536934570081,0.2347791920754354,1.1102230246251563e-16,1.1102230246251563e-16,0.9899200471813396,0.7122181554368281,0.0145590766409673
2007-01-030,93140.85396568329,16860.068882363135,0.279993722065418,0.1911655455035397,0.0,0.0,1.0,1.0,0.0
2007-01-031,93121.27727770171,18004.507657741276,0.22535968234225576,0.1413943876093725,0.0,0.0,1.0,1.0,0.0
2007-01-034,76685.77515116193,14518.779723750666,0.4228314852675818,0.3247393130805774,0.0,0.0,0.980901093253248,0.7972292160413443,0.0280178911877431
2007-01-037,74296.79931311424,13643.923391264618,0.4893231905331232,0.350955385607584,0.0614038758600375,0.0614038758600375,0.9730337780954292,0.7442114036858369,0.1054238628818725
2007-01-038,74335.62353807292,13505.78148324275,0.4937483562166206,0.35556833561691603,0.0,0.0,0.9847739821400706,0.7972292160413443,0.0750898012163035
2007-01-039,70313.05810853934,13810.496463389756,0.46534590282100774,0.3434500828233191,0.0,0.0,1.0,1.0,0.0
2007-01-041,81543.82132698975,15622.235396259464,0.3950092507553084,0.2759523271022218,1.1102230246251563e-16,1.1102230246251563e-16,0.9854143587073716,0.7442114036858369,0.0195987876837018
2007-01-042,99445.16799016934,22686.15872235333,0.2238518046478553,0.14268580988135457,0.002071181014454,0.002071181014454,0.9899408355996258,0.5557076723895835,0.0226408690298041
2007-01-044,70204.07843507323,19908.28891828679,0.32457372328121564,0.2286039600279291,0.0,0.0,0.9623551260710768,0.4488790995181885,0.0676869270950652
2007-01-045,85416.41978741177,15990.686731694701,0.3659391507578946,0.25541780409136505,0.0,0.0,0.961586395267104,0.7122181554368281,0.1036624474010584
2007-01-046,97477.1441343538,15719.30084836748,0.32504119602451736,0.1815638757838826,0.0233777065443164,0.0233777065443164,0.9835561752527756,0.5051466275852928,0.0325525775077013
2007-01-047,76674.6126228457,12332.526075933489,0.5693374999646378,0.474433875793811,1.1102230246251563e-16,1.1102230246251563e-16,0.929344806933869,0.7546494822777214,0.2879765395323447
2007-01-049,82415.26401476363,14224.183315895098,0.41109163657473996,0.27498354645762324,0.0208964157392032,0.0208964157392032,0.9812859876306536,0.3148116796671067,0.0273122174065289
2007-01-051,71328.98153089141,14116.52959275812,0.47807964368694456,0.35504660042111313,0.0252695787177762,0.0252695787177762,0.9908307900987297,0.7122181554368281,0.0107138365465067
2007-01-052,73661.43281917127,14904.624329988399,0.42492449865739296,0.3002889593412403,0.0,0.0,0.9883184821854398,0.6423152396490194,0.0166562164159677
2007-01-053,78965.21454345516,15858.33144646184,0.36529842539258855,0.24310343630002162,0.0,0.0,0.9921318798632668,0.6423152396490194,0.0147591925103823
2007-01-054,88231.72093789342,16606.119128559054,0.34893764232055785,0.2318689757970009,0.0008141283089569,0.0008141283089569,0.9950512169621984,0.700753741676785,0.0073814874821184
2007-01-055,104445.11923300406,23214.275875027863,0.1875067444343197,0.13144846569015362,0.0,0.0,0.9958912622045896,0.5557076723895835,0.0048248021028421
2007-01-056,89386.31302012569,19695.62836602606,0.23413982155081126,0.13954553602337144,0.0,0.0,1.0,1.0,0.0
2007-01-059,81248.81915429597,14159.364675309564,0.4301369853688574,0.2976124215214378,0.000406251023818,0.000406251023818,1.0,1.0,0.0
2007-01-060,129588.6833765439,26502.117545791592,0.1110063505711331,0.07053980987181961,0.0521889927015829,0.0521889927015829,0.981194721252612,0.68038773600496,0.0588377883637151
2007-01-061,88044.32440511264,16357.296436572951,0.3428782058625349,0.23585911708741744,0.0,0.0,1.0,1.0,0.0
2007-01-062,108835.99167411987,22035.098844730506,0.18028763293895952,0.11993514740319067,0.0,0.0,1.0,1.0,0.0
2007-01-063,140395.20915035126,29948.97871621258,0.050587084486082026,0.03225174000315163,0.0232207655390378,0.0232207655390378,1.0,1.0,0.0
2007-01-066,114929.80900307602,22844.323850389126,0.1876512949141624,0.12688468357416485,0.0158213375364484,0.0158213375364484,0.9920362929490026,0.700753741676785,0.0112278858535912
2007-01-068,126663.80520195374,27227.296509799526,0.11930369376964188,0.07922418253529391,0.0,0.0,0.9790008801131252,0.68038773600496,0.0308634603118736
2007-01-069,130179.60676564828,26932.388583560765,0.0716238555623312,0.04272828739139557,0.0037401008464438,0.0037401008464438,1.0,1.0,0.0
2007-01-070,140023.68260531465,28339.787908869883,0.04495811113773431,0.019677605725310663,0.0,0.0,1.0,1.0,0.0
2007-01-073,67415.29347832473,12732.901176485548,0.5301146559804943,0.41492069858726544,0.0979846035529907,0.0979846035529907,0.933444679983526,0.9333663362159872,0.1574313144581707
2007-01-076,110543.62835890429,22767.913511339626,0.18082022876521342,0.1236749684560085,0.0118024048986326,0.0118024048986326,1.0,1.0,0.0
2007-01-077,136029.89219722868,27081.335100148604,0.07821266005960277,0.04774559517966954,0.0,0.0,1.0,1.0,0.0
2007-01-078,126254.84964640011,26420.965449587646,0.11309513703661256,0.07213821560289667,0.0,0.0,1.0,1.0,0.0
2007-01-079,125666.37307953784,26092.67023028705,0.10157341899821835,0.06219404029840609,0.0273799828393348,0.0273799828393348,0.988109101647167,0.3766043279944275,0.0190743999145482
2007-01-080,116641.11431902985,24140.74237505473,0.13300106929001823,0.08584523267484577,0.0123583066592861,0.0123583066592861,1.0,1.0,0.0
2007-01-081,94758.8253219741,19233.06138624099,0.2981799042446075,0.20939995568815978,0.0069976324589354,0.0069976324589354,1.0,1.0,0.0
2007-01-082,83031.26943355387,15390.405514275835,0.34054092811971215,0.21054462881499392,0.0395726614056948,0.0395726614056948,1.0,1.0,0.0
2007-01-083,74764.51912544727,15055.117161054346,0.4210937989337745,0.28343711709861374,0.0,0.0,1.0,1.0,0.0
2007-01-084,105391.95994546528,19237.21902097369,0.2511595356605142,0.1679518743353086,0.0,0.0,1.0,1.0,0.0
2007-01-085,69248.83690576766,12999.537860182667,0.5078568402943933,0.4053280997021508,0.0,0.0,0.9694089279125708,0.7972292160413443,0.063877423116332
2007-01-086,80891.06636610358,14717.934314116406,0.38399901594383934,0.2634178016595648,0.0,0.0,0.9880806646950672,0.6423152396490194,0.0333235760260986
2007-02-001,126725.4266729351,30677.406505753897,0.042738725758553454,0.02179862520172243,0.0,0.0,1.0,1.0,0.0
2007-02-002,131623.0773089517,29104.129204802124,0.04628881713867889,0.026153195482388394,0.0,0.0,1.0,1.0,0.0
2007-02-003,120440.42720151789,27975.186058105424,0.07649256699516598,0.037979748068614615,6.694000502049935e-05,6.694000502049935e-05,1.0,1.0,0.0
2007-02-005,115959.40350292156,23291.64949092516,0.17993026309767335,0.12565983258195637,0.0,0.0,0.9479516652003114,0.5448117622159653,0.1143446391608718
2007-02-006,130992.39340810693,27444.561742912567,0.06838817195120106,0.04063796430915137,0.0,0.0,1.0,1.0,0.0
2007-02-007,122857.4901180981,27742.804771461717,0.07295085669178462,0.03945757239959449,0.0003169732854915,0.0003169732854915,1.0,1.0,0.0
2007-02-008,94726.13777924106,15095.107523686036,0.4068191188538917,0.2914308072851478,0.0,0.0,1.0,1.0,0.0
2007-02-009,97152.80009478469,19265.39857962428,0.23641380296930187,0.14715834245488385,0.0036561595331188,0.0036561595331188,1.0,1.0,0.0
2007-02-010,126585.9969048417,26651.288729946013,0.08435049204830493,0.04911286366164898,1.2051968086401745e-05,1.2051968086401745e-05,1.0,1.0,0.0
2007-02-011,107055.34405288515,23210.90699272884,0.10578257493232872,0.0563385943987195,0.0,0.0,1.0,1.0,0.0
2007-02-012,120643.36781649516,27704.341430896256,0.07141494449664829,0.03908664179267057,0.0,0.0,1.0,1.0,0.0
2007-02-013,115080.40455412373,23091.128466026206,0.1417483546368899,0.08986978202747224,0.0,0.0,1.0,1.0,0.0
2007-02-014,91097.93679183595,15015.985912394764,0.40036437772805034,0.27675650447332456,0.0,0.0,1.0,1.0,0.0
2007-02-015,106104.20682180763,20981.483407571945,0.20252799891142595,0.13934890950314807,0.0,0.0,1.0,1.0,0.0
2007-02-017,88972.16117949651,14031.845655765539,0.44892033751993005,0.347425400136253,0.0,0.0,1.0,1.0,0.0
2007-02-020,134372.975021022,27015.743072927133,0.07319968830653424,0.04370806103988539,0.0008599427334838,0.0008599427334838,1.0,1.0,0.0
2007-02-021,122585.8140858816,25053.212980993692,0.0902080422423732,0.05146484766774565,0.0057301945977898,0.0057301945977898,1.0,1.0,0.0
2007-02-022,104696.51137811824,21906.396536558488,0.12877138690548837,0.07173139637528977,5.821357103874547e-05,5.821357103874547e-05,1.0,1.0,0.0
2007-02-023,110519.83799900339,23473.340308815943,0.09900606775784515,0.051292258047216974,0.0002005615724026,0.0002005615724026,1.0,1.0,0.0
2007-02-024,124167.89688214056,26732.131890630153,0.07547885276275801,0.04435635403561588,0.0300304825044332,0.0300304825044332,1.0,1.0,0.0
2007-02-025,90971.0888126382,18816.64535354467,0.18360709568029726,0.10908122746146594,1.688048615799964e-05,1.688048615799964e-05,1.0,1.0,0.0
2007-02-026,130064.30735069817,28182.915259533187,0.06346462513258573,0.036628003263348786,0.0,0.0,1.0,1.0,0.0
2007-02-027,128883.43962778283,30170.03206804059,0.08165873099642573,0.04827205112063418,0.0,0.0,1.0,1.0,0.0
2007-02-029,105884.15668567462,25000.97767004518,0.07925261906790058,0.03730629856358776,6.256569397866674e-05,6.256569397866674e-05,1.0,1.0,0.0
2007-02-030,121840.92939502563,27702.5774291926,0.04551916292987601,0.022307275691459634,0.0,0.0,1.0,1.0,0.0
2007-02-031,119205.34424162417,25516.62799917778,0.09104727356883693,0.05291913180786354,0.0001560468140442,0.0001560468140442,1.0,1.0,0.0
2007-02-032,103646.05504433483,22667.261537147777,0.1412573643676731,0.0858480954024027,0.0,0.0,1.0,1.0,0.0
2007-02-033,129665.49170729193,30556.220599386674,0.041633243425178386,0.020360525612270013,0.0,0.0,1.0,1.0,0.0
2007-02-034,120078.69575907529,25615.712500253998,0.09169713453234302,0.05160747249949632,0.0,0.0,1.0,1.0,0.0
2007-02-035,98301.2775921244,20272.320454943947,0.17764265692498177,0.09984107809139395,0.0,0.0,0.979235672648776,0.674098922606932,0.0637135891581609
2007-02-036,120991.44151001246,30149.042638840656,0.048421040378626906,0.025534314706262114,0.0,0.0,1.0,1.0,0.0
2007-02-037,126837.72624742326,28171.505057321097,0.056468475468553804,0.030905989986487845,0.0,0.0,1.0,1.0,0.0
2007-02-038,121884.14429169252,27033.817389129046,0.056572451739114064,0.03032200608600392,0.0,0.0,1.0,1.0,0.0
2007-02-039,119805.6783648471,27094.93698548054,0.08654474738115707,0.05026271724516051,0.0,0.0,1.0,1.0,0.0
2007-02-040,128414.95750530271,28035.259620015862,0.06433904955171575,0.03640576681508708,0.0082774804313933,0.0082774804313933,1.0,1.0,0.0
2007-02-041,134440.94156082594,31856.4740994033,0.038786988284161744,0.020133227919101004,0.0,0.0,1.0,1.0,0.0
2007-02-042,119135.44259373605,30250.128011374378,0.04633310425478955,0.0244843470394019,7.436971665142345e-05,7.436971665142345e-05,1.0,1.0,0.0
2007-02-044,121432.72461726984,28078.090419482374,0.06865399898558514,0.04017956460381008,0.0,0.0,1.0,1.0,0.0
2007-02-045,121365.8553628171,29575.72780294528,0.06144263673750865,0.03837263315370321,0.0,0.0,1.0,1.0,0.0
2007-02-046,106660.53364569928,22453.52517202489,0.12273882042956537,0.06788388687694967,4.679238220017812e-05,4.679238220017812e-05,1.0,1.0,0.0
2007-02-047,133543.59684071722,32720.31431687053,0.05015574029381134,0.029012357314405518,0.0,0.0,1.0,1.0,0.0
2007-02-048,119821.9414857258,26845.91998384891,0.06683245375853143,0.03751139704036471,0.0,0.0,1.0,1.0,0.0
2007-02-049,107703.13644289192,27248.480698743442,0.09315821897642197,0.05212517460850368,0.0015174506828528,0.0015174506828528,1.0,1.0,0.0
2007-02-050,127645.30578390564,26418.179923747222,0.07808373748212381,0.04471316249303391,0.0,0.0,1.0,1.0,0.0
2007-02-051,106481.05554610172,23283.849956208567,0.13487637629918828,0.07404033361523257,0.0,0.0,0.9882575835178398,0.674098922606932,0.0174194262716648
2007-02-052,116700.61410517612,27421.35659789115,0.07999978731042122,0.04580086572580536,0.0,0.0,1.0,1.0,0.0
2007-02-053,127952.59564452553,27368.58371936823,0.0626617655806391,0.034230839010022336,0.0,0.0,1.0,1.0,0.0
2007-02-054,95782.03209055001,21444.27357351248,0.1668152444763592,0.09827675647614131,0.0005903929253341,0.0005903929253341,1.0,1.0,0.0
2007-02-056,120876.21708076503,30345.21909620705,0.0872700471860369,0.04992914598915134,0.0,0.0,1.0,1.0,0.0
2007-02-057,125961.83454365692,33896.89863699499,0.037257794019410796,0.01859062009181018,2.748498632620944e-05,2.748498632620944e-05,1.0,1.0,0.0
2007-02-058,140742.1911499182,29809.34761593902,0.050589938885694644,0.0279794923549956,0.0052567409972789,0.0052567409972789,1.0,1.0,0.0
2007-02-059,115455.97321493876,26463.114994616986,0.06805322382178672,0.03635277434299147,0.0001906989753108,0.0001906989753108,1.0,1.0,0.0
2007-02-060,104277.69388646087,23514.641960420584,0.12020436320940256,0.07381910554998179,0.0,0.0,1.0,1.0,0.0
2007-02-061,129578.93672580215,26515.60662888592,0.06687006103459307,0.039235394862753945,0.0,0.0,1.0,1.0,0.0
2007-02-062,129267.21644691171,25694.578900402532,0.08699131853871317,0.049611202681254886,0.0,0.0,1.0,1.0,0.0
2007-02-063,126080.64804798337,31300.24203720463,0.044113406473698616,0.022988420134138616,0.0,0.0,1.0,1.0,0.0
2007-02-064,113228.04801482245,24300.890535904866,0.09892684629506791,0.0557062179264468,0.0,0.0,1.0,1.0,0.0
2007-02-065,127904.97171447721,28565.385033700008,0.05498161308927684,0.030034064161034046,0.0004588263704419,0.0004588263704419,1.0,1.0,0.0
2007-02-066,126363.32788349276,29537.278057439114,0.04098896880099939,0.020112116402507863,0.0,0.0,1.0,1.0,0.0
2007-02-067,123757.10839975574,28256.40073609244,0.051869351968150915,0.02990282271069527,0.0,0.0,1.0,1.0,0.0
2007-02-068,123376.72572951119,27250.21936259875,0.07428481958551458,0.04053435511568614,0.0,0.0,1.0,1.0,0.0
2007-03-001,125984.51579446137,24309.305955029387,0.1304724655741496,0.08713163501762865,0.0,0.0,1.0,1.0,0.0
2007-03-002,140093.93288808214,30460.816773259434,0.06403228378780629,0.04120420913381984,0.0,0.0,1.0,1.0,0.0
2007-03-003,120953.93703078486,23360.753513254105,0.16196414239349477,0.11325999033012428,1.1102230246251563e-16,1.1102230246251563e-16,0.9837837632312124,0.7177408556741042,0.0236326382401048
2007-03-004,141295.9689535554,29760.370427439502,0.05016851292312726,0.03267086737762774,0.0005519225301466,0.0005519225301466,1.0,1.0,0.0
2007-03-005,132314.53606055875,25896.213201591647,0.10037104672368179,0.06462380103559084,0.0,0.0,0.9784593825720678,0.783011352243251,0.0364058702830336
2007-03-006,136475.10485753667,25913.47169033761,0.10458206827261081,0.07190618811742434,0.0,0.0,0.9884597102685811,0.7460938239330319,0.0173323114751583
2007-03-007,121392.93783821333,23307.073733080826,0.15541347190189217,0.10757138142177487,0.0,0.0,0.989634872950712,0.7177408556741042,0.0267518897395633
2007-03-008,128740.20082378558,24962.31998351037,0.1298204410489843,0.08933361777729011,0.0,0.0,0.9867160253040544,0.783011352243251,0.0213370008070654
2007-03-009,123593.13029838985,25277.32096260279,0.12171030113539037,0.07845774509521423,1.1102230246251563e-16,1.1102230246251563e-16,0.9953956355049148,0.7177408556741042,0.0163125432342725
2007-03-010,128810.66698436024,25369.130680229213,0.12104583245857961,0.0833973594457898,0.0,0.0,1.0,1.0,0.0
2007-03-011,130982.0534597563,25016.207629592795,0.11306979997466046,0.07586037465417325,0.0,0.0,0.9753639204595445,0.7460938239330319,0.0671681105890401
2007-03-012,115952.38909394134,21356.50899785725,0.20902113889844276,0.15061892978944805,0.0,0.0,0.967213811625714,0.7224117367442814,0.0819880168605437
2007-03-013,129559.67007043603,25831.57945536222,0.11459042806520968,0.07610004306943108,0.0,0.0,0.9788536281050052,0.783011352243251,0.0576902686698065
2007-03-014,126214.61261311515,26638.817898950387,0.11927780061416537,0.0835116564780723,0.0,0.0,1.0,1.0,0.0
2007-03-015,121223.01367960504,22353.674120549444,0.18791331049833754,0.13677121510244877,0.0,0.0,0.991798266800728,0.7224117367442814,0.0187164238298533
2007-03-017,137927.3589149285,29743.30144940284,0.056115890322448424,0.034405902630811905,0.0,0.0,1.0,1.0,0.0
2007-03-018,122231.1251904498,27211.022480882875,0.10835843755443476,0.0681524117364971,0.0,0.0,1.0,1.0,0.0
2007-03-019,140398.87592668718,27476.79495111533,0.08625924594278447,0.061478625274613924,0.0001551170130715,0.0001551170130715,0.9902623097568418,0.7522655455494784,0.0129444852296743
2007-03-020,139937.8799070069,30542.516304990433,0.07087210514677601,0.046034695649211144,0.0,0.0,1.0,1.0,0.0
2007-03-021,109800.23553277939,20544.96183163609,0.24883496955761103,0.19262977392743091,0.0,0.0,1.0,1.0,0.0
2007-03-023,133515.75542066846,26862.011932387803,0.07547034741161494,0.04694405577552983,0.0,0.0,1.0,1.0,0.0
2007-03-024,124238.13845491559,22952.12733443633,0.15270960036307035,0.1090750412204941,0.0,0.0,0.9801133008534072,0.7224117367442814,0.0264483606544791
2007-03-026,136247.14120731188,29028.588303012955,0.06445017929703496,0.03650030060479457,0.0,0.0,0.9497578084169576,0.78501505020007,0.0585669673016687
2007-03-028,125585.12025743444,23931.753089718564,0.1756287081687629,0.1270291408553199,0.0,0.0,0.9849988457030908,0.7522655455494784,0.0605533627939717
2007-03-029,132578.4036313586,28657.92378623959,0.07751868325117052,0.050935302702048935,0.0,0.0,1.0,1.0,0.0
2007-03-030,133503.03873612295,27019.48354628948,0.09673300650254067,0.06423865000628222,0.0,0.0,1.0,1.0,0.0
2007-03-031,134010.22610977886,28270.75986150198,0.06946120648398814,0.043083059773037106,0.0,0.0,1.0,1.0,0.0
2007-03-032,136724.36957460243,30166.17300610774,0.09488994351443833,0.06695089762597575,1.1102230246251563e-16,1.1102230246251563e-16,0.9946167197455696,0.7487248572135966,0.0071899312578779
2007-03-033,120362.44681544289,22267.06058953796,0.16814677569664893,0.11891172946292287,0.0,0.0,1.0,1.0,0.0
2007-03-034,126425.07395121871,25572.698236548305,0.12589958246321756,0.08686545211148734,0.0,0.0,0.9879210076870564,0.78501505020007,0.0257318808439727
2007-03-035,124002.28393175128,23981.78631860773,0.17332358514086685,0.12570267730957316,0.0002220153006103,0.0002220153006103,0.9787070591674936,0.8048270349153249,0.0494476575280749
2007-03-036,126604.25769239863,24122.88621510997,0.1716095978313232,0.12206534102187341,0.0,0.0,0.9899957538991134,0.8048270349153249,0.0158461662310577
2007-03-037,125160.98895216493,26197.165811798237,0.11393708223771075,0.07587378706170374,0.0,0.0,1.0,1.0,0.0
2007-03-038,131398.13574304804,24996.92634213116,0.16546764138789422,0.12001013117244987,0.0,0.0,1.0,1.0,0.0
2007-03-040,129621.81377487528,27950.63377472661,0.09794709616864329,0.06561728171670612,0.0,0.0,1.0,1.0,0.0
2007-03-042,130931.4333884413,27493.15238529153,0.06280523827009549,0.040194964417433664,0.0,0.0,1.0,1.0,0.0
2007-03-043,133666.1870292641,28825.66494282763,0.06611322822129002,0.0386056913801739,0.0,0.0,1.0,1.0,0.0
2007-03-044,115942.34370085647,21770.847399473478,0.22250115229907677,0.16592371527944613,0.0,0.0,1.0,1.0,0.0
2007-03-045,130836.868397547,28316.877007279094,0.09393654419408161,0.06043883937814187,0.0,0.0,1.0,1.0,0.0
2007-03-046,135048.29118373495,26703.616201989396,0.08064100959929649,0.0505614980804951,0.0,0.0,1.0,1.0,0.0
2007-03-048,136069.15994475078,27819.225512042132,0.07323048421357095,0.04686512479553477,0.0,0.0,0.9949566729968152,0.5480198586889193,0.0111582933457104
2007-03-049,124763.80590325686,23610.152522059852,0.15644441203812845,0.10971473389037405,0.0,0.0,0.9902405026341544,0.6306636079715233,0.022588830615206
2007-03-050,117627.06864420536,22866.0882305917,0.16602062971859372,0.11522500260454352,1.1102230246251563e-16,1.1102230246251563e-16,0.9368312807980278,0.6306636079715233,0.122486829888308
2007-03-052,131343.7343022006,28082.302811409707,0.09215744546364857,0.05946989110649912,0.0,0.0,1.0,1.0,0.0
2007-03-053,133211.12096125263,29017.427735858542,0.12175066749003058,0.08472088580155442,0.0,0.0,0.9936486789242808,0.7487248572135966,0.0252763604282113
2007-03-054,137595.13092771935,26753.640257459014,0.12305888894922767,0.0820853841748844,0.0,0.0,1.0,1.0,0.0
2007-03-055,142276.66860484023,27635.065365832168,0.07840832970657223,0.05367946939818758,0.0,0.0,0.9918241087285864,0.6885115129630643,0.026247812075456
2007-03-057,116168.99124564267,22182.658965802664,0.1934244534167573,0.13696220947103896,0.0003068156184984,0.0003068156184984,0.9819984676321224,0.8048270349153249,0.0667749713022755
2007-03-058,124636.70040457335,24043.384453242943,0.16401180522273354,0.11002819142732385,0.0,0.0,0.9793385022712194,0.8048270349153249,0.0776492405177048
2007-03-059,128724.25410881768,24794.59076154125,0.14148847980122103,0.09199426421053288,0.0,0.0,0.9599102460183504,0.8048270349153249,0.0693505687446504
2007-03-060,137231.39992399683,27323.033802124493,0.06892845592144418,0.04237316267274778,0.0,0.0,0.9922102303529248,0.6885115129630643,0.0113139279451571
2007-03-061,139411.22404258462,27126.879975311498,0.10119256198838641,0.06804499881570579,0.0,0.0,1.0,1.0,0.0
2007-03-063,123661.05424089135,24513.31603461019,0.19227281162819493,0.14460710318194359,0.0,0.0,0.973044733630452,0.8048270349153249,0.0801883240526951
2007-03-064,106221.52934644987,20696.804612405744,0.2309643007397756,0.16011526953296326,0.0,0.0,1.0,1.0,0.0
2007-03-065,134938.06974249988,29006.576316661696,0.05889185542507452,0.037686235927075686,1.1102230246251563e-16,1.1102230246251563e-16,0.9536475321326044,0.78501505020007,0.1507929304565584
2007-03-066,133281.0118354633,28207.5433696807,0.06103983529371895,0.03666045672447467,0.0,0.0,0.9849152120302156,0.78501505020007,0.0437790008765686
2007-03-068,130365.15368497155,25592.907916159085,0.14449694180582115,0.09992827848508926,0.0,0.0,1.0,1.0,0.0
2007-03-069,130472.09767037873,25491.65061086505,0.13452647734852477,0.08754333823390567,0.0,0.0,1.0,1.0,0.0
2007-03-070,126873.73933105981,24037.713860416396,0.11235876104684313,0.07583544023131351,0.0286423094271538,0.0286423094271538,1.0,1.0,0.0
2007-03-071,109713.97827170789,20704.80162303453,0.3097114791854501,0.23448775598198016,0.0,0.0,0.9893177529456316,0.8048270349153249,0.0220792524345911
