ac08_id,secc_cons_rural,secc_cons_pc_rural,secc_pov_rate_rural,secc_pov_rate_tend_rural,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2008-09-119,85558.4049333944,14892.510750841211,0.40248572731168414,0.27921768804696173,0.0370193261779692,0.0370193261779692,1.0,1.0,0.0
2008-09-120,88713.56507449696,15575.490883470879,0.369587841432568,0.2528279970022539,0.0274769770441902,0.0274769770441902,1.0,1.0,0.0
2008-09-121,89038.64628576704,15356.074822663484,0.359058802045973,0.249709701305119,0.0,0.0,1.0,1.0,0.0
2008-09-122,86465.99302706133,15343.009668757484,0.378402224163627,0.26004999604739204,0.0106094437597867,0.0106094437597867,1.0,1.0,0.0
2008-09-123,87864.88147074259,15714.716116454003,0.364829363625698,0.24877609713939072,0.0108820620931723,0.0108820620931723,1.0,1.0,0.0
2008-09-126,86761.92329660233,14872.371162046953,0.3935462452975762,0.2664404328703557,0.0172729086769098,0.0172729086769098,1.0,1.0,0.0
2008-09-128,79375.62270560038,14439.96801095814,0.41753104682811665,0.2831319910874954,0.0200869283493291,0.0200869283493291,1.0,1.0,0.0
2008-09-129,79393.40502917682,14652.335149074452,0.4365181043419565,0.30944229713998755,0.0240385669428292,0.0240385669428292,1.0,1.0,0.0
2008-09-130,79761.05069334828,14046.336598674274,0.4531549081430903,0.32314618913397103,0.0,0.0,1.0,1.0,0.0
2008-09-131,78703.83755477691,13652.799597778052,0.5013158572781155,0.3714809576141243,0.0626629601226993,0.0626629601226993,1.0,1.0,0.0
2008-09-132,83321.84874254516,14410.245992278738,0.43476370311286683,0.3042881441480492,0.0163377411083832,0.0163377411083832,1.0,1.0,0.0
2008-09-133,78756.91970014942,14215.248097298627,0.4561949555155294,0.3337374682560249,0.040245915884602,0.040245915884602,1.0,1.0,0.0
2008-09-134,81310.94363833636,15207.506647867576,0.41277765076084577,0.298997536623784,0.0313044741429401,0.0313044741429401,1.0,1.0,0.0
2008-09-135,80998.63206029862,14896.607853443216,0.44995207783040636,0.3299049771871081,0.0015555925360499,0.0015555925360499,1.0,1.0,0.0
2008-09-136,81534.42460899311,15354.376824619229,0.4172584202653606,0.2953535389368281,0.0049211495230059,0.0049211495230059,1.0,1.0,0.0
2008-09-137,78962.24898138827,14227.961090882443,0.4676976535299091,0.3554468974357197,0.0047287594953359,0.0047287594953359,1.0,1.0,0.0
2008-09-138,75126.34057655577,13433.86200172349,0.49990860334935133,0.3789622362285863,0.0039292937362558,0.0039292937362558,1.0,1.0,0.0
2008-09-139,77124.82573968045,14311.611975947953,0.45437188051043614,0.3408702996546385,0.0041609593466518,0.0041609593466518,1.0,1.0,0.0
2008-09-140,80759.1084578347,14761.025472277825,0.42303435480910845,0.3048440563844557,0.0406250073792808,0.0406250073792808,1.0,1.0,0.0
2008-09-141,75237.72421806815,13550.905855129968,0.49606762086032374,0.3847971674546706,0.0031871096271658,0.0031871096271658,1.0,1.0,0.0
2008-09-142,78910.16574795968,14213.172770755113,0.4554684545214959,0.34459481299782535,0.0926356241523914,0.0926356241523914,1.0,1.0,0.0
2008-09-143,78154.79922453349,14582.562993309737,0.43115128989774515,0.3144381929828124,0.0673529525139305,0.0673529525139305,1.0,1.0,0.0
2008-09-144,82288.96799992635,14849.848638004989,0.4283238482956245,0.311889310784838,0.0338773480205019,0.0338773480205019,1.0,1.0,0.0
2008-09-145,75592.2969001091,14358.555627281048,0.4450339966531535,0.3197316984969647,0.0672402766890638,0.0672402766890638,1.0,1.0,0.0
2008-09-146,73422.54248458931,13856.078476791787,0.48444969700593377,0.35811778408051914,0.0536306485882636,0.0536306485882636,1.0,1.0,0.0
2008-09-147,74154.20426492496,13742.117988857743,0.4825602930087237,0.357940197515148,0.0331463812699891,0.0331463812699891,1.0,1.0,0.0
2008-09-148,74372.54043330223,13637.470042499583,0.49916701285010295,0.3835798199120531,0.0244076718967297,0.0244076718967297,1.0,1.0,0.0
2008-09-149,75834.24452414873,13832.072537996526,0.4828356730026607,0.36644768605193123,0.0242590941705985,0.0242590941705985,1.0,1.0,0.0
2008-09-150,70912.86291161558,12941.872174639562,0.539962995505293,0.42841353350041594,0.0330443084747473,0.0330443084747473,1.0,1.0,0.0
2008-09-151,78964.29199641105,15204.64412485393,0.43516515458556204,0.3247620995581137,0.0368051061610045,0.0368051061610045,1.0,1.0,0.0
2008-09-152,75480.35905475145,13829.402204283864,0.47021899118956423,0.3381047749272208,0.0514324713473638,0.0514324713473638,1.0,1.0,0.0
2008-09-153,75291.92570254293,14268.97504738878,0.4446130149146792,0.3210022223250509,0.0643615627456607,0.0643615627456607,1.0,1.0,0.0
2008-09-154,85045.82879349797,15141.409147742303,0.41951177518302285,0.3028857444976905,0.0374733779284278,0.0374733779284278,1.0,1.0,0.0
2008-09-155,80562.35415626786,14303.560634049627,0.4469944548994381,0.325082310050076,0.0801006059220303,0.0801006059220303,1.0,1.0,0.0
2008-09-157,83943.40679910785,15063.231170616016,0.40094080946977906,0.2894564741809408,0.0583779022851717,0.0583779022851717,1.0,1.0,0.0
2008-09-158,80266.9906071213,14464.789025665266,0.43099665025951894,0.30375323991665226,0.0525640457453027,0.0525640457453027,1.0,1.0,0.0
2008-09-159,87914.613521144,15377.826209034189,0.3854981318887666,0.26655428905050865,0.0121904959741332,0.0121904959741332,1.0,1.0,0.0
2008-09-160,83954.31896893718,15001.230255944656,0.3973842936137405,0.28200118271334046,0.0215181675191984,0.0215181675191984,1.0,1.0,0.0
2008-09-161,86873.40774788016,15099.595621324625,0.3771298230588382,0.26845360098311155,0.0315510829019959,0.0315510829019959,1.0,1.0,0.0
2008-09-162,83459.50325878308,15412.41774089873,0.38118228015777583,0.2613114448636305,0.0216614977751292,0.0216614977751292,1.0,1.0,0.0
2008-09-163,83478.52621704829,15631.234754035511,0.3535100996830414,0.23709919333007118,0.0242480288133943,0.0242480288133943,1.0,1.0,0.0
2008-09-164,82683.54722902099,15438.447271039573,0.3639121204028513,0.2456880494991432,0.0282835889293207,0.0282835889293207,1.0,1.0,0.0
2008-09-165,82493.57134471003,15630.824277812148,0.36390570814235906,0.24974672838589101,0.0314232640324397,0.0314232640324397,1.0,1.0,0.0
2008-09-166,87275.86562819651,16268.08693309434,0.32304430912838455,0.21196697773395476,0.0352763714699918,0.0352763714699918,1.0,1.0,0.0
2008-09-167,84695.44773146932,15919.872620068478,0.3187198009122405,0.20339814838000453,0.0200140716133184,0.0200140716133184,1.0,1.0,0.0
2008-09-168,84905.03311759693,15264.498993631705,0.3825718537085861,0.26525489002814506,0.0059956877892496,0.0059956877892496,1.0,1.0,0.0
2008-09-176,88719.75777389249,17400.829726002612,0.30709585907285486,0.20645295469705746,0.0035983788262164,0.0035983788262164,1.0,1.0,0.0
2008-09-177,85701.44001702307,16477.84438281727,0.33093665881888007,0.2191380878286099,0.010243877073475,0.010243877073475,1.0,1.0,0.0
2008-09-178,86669.38128525409,15566.461123509805,0.3659410955018732,0.24838493445483117,0.0213899355587955,0.0213899355587955,1.0,1.0,0.0
2008-09-179,83960.50405234759,15858.191909386602,0.35083890876611695,0.2327546972788949,0.008174188993787,0.008174188993787,1.0,1.0,0.0
2008-09-181,85096.52994071382,15617.988753904176,0.3646381373045138,0.2388714289421213,0.0132166224281052,0.0132166224281052,1.0,1.0,0.0
2008-09-182,87277.05677111023,17252.108685915995,0.3316678104834798,0.2234122660829947,0.0194103472770794,0.0194103472770794,1.0,1.0,0.0
2008-09-183,82652.08682086608,15198.204555379873,0.39844750890389347,0.26986095843199,0.0047499850872561,0.0047499850872561,1.0,1.0,0.0
2008-09-184,82840.76628802446,14924.193412779594,0.43464810344059956,0.31013886892844456,0.0338553218726769,0.0338553218726769,1.0,1.0,0.0
2008-09-185,87945.47948796889,16671.401735386586,0.331345670057349,0.22439149933860383,0.022970529818188,0.022970529818188,1.0,1.0,0.0
2008-09-186,91755.09900191292,17823.799139748637,0.31381121202862344,0.21126588563921403,0.0352611621310811,0.0352611621310811,1.0,1.0,0.0
2008-09-187,84775.30392370281,15218.524059441022,0.4165149857643385,0.3008846624955186,0.0432834879172187,0.0432834879172187,1.0,1.0,0.0
2008-09-188,87394.09813101585,15984.409267577432,0.39311173711935693,0.2874579218515843,0.0360378037215082,0.0360378037215082,1.0,1.0,0.0
2008-09-189,89608.34900983228,19027.228613668183,0.31969531170231485,0.2181804761943341,0.0380483963728487,0.0380483963728487,1.0,1.0,0.0
2008-09-190,91966.0270488847,18907.937579891157,0.29688651892574636,0.20218165351319756,0.0762754181140608,0.0762754181140608,1.0,1.0,0.0
2008-09-191,90442.16789705477,18503.498448725,0.3171403275275769,0.2196298704278366,0.0197707931941433,0.0197707931941433,1.0,1.0,0.0
2008-09-192,90856.24428638603,15489.564850026281,0.36965931157388826,0.25342597520165894,0.0020657094348159,0.0020657094348159,1.0,1.0,0.0
2008-09-193,89663.45563508403,15395.77716605878,0.3746191374426098,0.2583978663944374,0.0029565450198025,0.0029565450198025,1.0,1.0,0.0
2008-09-194,85815.45704852047,15591.741089116229,0.42122286034746176,0.30138302878747136,0.0,0.0,1.0,1.0,0.0
2008-09-195,89653.53427537125,15030.281073278782,0.3921822787202578,0.2737176734863194,0.0088635056720163,0.0088635056720163,1.0,1.0,0.0
2008-09-196,89987.13721926838,15494.98180468025,0.35939443272088134,0.24660323408261706,0.0456363768155336,0.0456363768155336,1.0,1.0,0.0
2008-09-197,90253.59089563812,15885.936824059048,0.333261597891918,0.22614511839182336,0.0227024836852757,0.0227024836852757,1.0,1.0,0.0
2008-09-198,87471.3852874841,15294.918157113978,0.38292652067347543,0.2695422763032247,0.0034601765139395,0.0034601765139395,1.0,1.0,0.0
2008-09-199,94359.2419762309,16605.53448791689,0.29561012767840006,0.19309118538101322,0.0,0.0,1.0,1.0,0.0
2008-09-200,91850.65543703546,16168.873195152273,0.328457500774099,0.21959782114408616,0.0,0.0,1.0,1.0,0.0
2008-09-201,90096.96807157934,16608.84635690988,0.32110727086686125,0.2135510577658435,0.0,0.0,1.0,1.0,0.0
2008-09-202,89650.13994805611,16723.51932621251,0.30577403339754844,0.19749262567683115,0.0,0.0,1.0,1.0,0.0
2008-09-203,89481.37293885583,17061.602860766918,0.3019905045520548,0.2022983348873904,0.0,0.0,1.0,1.0,0.0
2008-09-204,89352.6242341039,16804.48793662382,0.3104629795600134,0.21223241436593498,0.0,0.0,1.0,1.0,0.0
2008-09-205,87860.92721457056,16016.375075743286,0.3158507322217046,0.206409557614447,0.0,0.0,1.0,1.0,0.0
2008-09-206,89125.5265098471,16306.834650637007,0.3387598129755373,0.2334213856639569,0.0,0.0,1.0,1.0,0.0
2008-09-207,86989.5870191028,15924.340514756788,0.36139653158858814,0.2603892668550241,0.0027282122269417,0.0027282122269417,1.0,1.0,0.0
2008-09-208,87877.41512001035,16354.157726150755,0.33729202487478954,0.23242241547820283,0.0,0.0,1.0,1.0,0.0
2008-09-209,86625.39515922613,16027.705027000473,0.3690279377842043,0.2566082614148796,0.0018492150082289,0.0018492150082289,1.0,1.0,0.0
2008-09-210,86858.11795966432,16340.94414351564,0.3277274495808235,0.224659302066356,0.0,0.0,1.0,1.0,0.0
2008-09-218,82621.38667817277,15768.82096792065,0.36703789693923644,0.2583766920248849,0.0,0.0,1.0,1.0,0.0
2008-09-219,97365.08482171243,17518.238848271038,0.2906641070430201,0.19186472740917548,0.0131068812638734,0.0131068812638734,1.0,1.0,0.0
2008-09-220,90932.00767948259,16085.772842959599,0.33583102746868937,0.22326907019423242,0.0,0.0,1.0,1.0,0.0
2008-09-221,96859.0416785578,18178.956305989217,0.27841718178773095,0.1871126480527646,0.0,0.0,1.0,1.0,0.0
2008-09-222,98726.48920643254,20468.643565284357,0.1721774432802402,0.10711566336023266,0.0004514234988653,0.0004514234988653,1.0,1.0,0.0
2008-09-223,95392.4609375,19875.1953125,0.24744558334350586,0.1683696061372757,0.199481024975673,0.199481024975673,1.0,1.0,0.0
2008-09-224,94092.37533421518,18429.844627235525,0.21933405147745663,0.1336299676031178,0.0034865920192785,0.0034865920192785,1.0,1.0,0.0
2008-09-225,97283.94682772065,18546.765514265888,0.22853605966365198,0.14287177101341386,0.0071084720273486,0.0071084720273486,1.0,1.0,0.0
2008-09-226,91222.22920029626,17637.67278064886,0.2510320444469177,0.16406329394979316,0.0083006316949281,0.0083006316949281,1.0,1.0,0.0
2008-09-227,97630.8010884728,17983.297940884753,0.22434861258279293,0.14150295982276115,0.0291934270101762,0.0291934270101762,1.0,1.0,0.0
2008-09-228,83628.69009394896,15116.945957997363,0.40474802603176946,0.27457276568186806,0.0149115921713152,0.0149115921713152,1.0,1.0,0.0
2008-09-229,89896.67376260117,16679.56526381014,0.31526953731335156,0.20604844222564547,0.0107688765698498,0.0107688765698498,1.0,1.0,0.0
2008-09-230,87105.0344112381,15617.241300792704,0.36367351037729384,0.23856297940701526,0.0192474167162842,0.0192474167162842,1.0,1.0,0.0
2008-09-231,91631.48238031437,16732.642116957722,0.3101674243507655,0.20879092153345546,0.0144964873004381,0.0144964873004381,1.0,1.0,0.0
2008-09-232,81371.06700489916,14568.840102218413,0.43742440196662646,0.3095819513594234,0.0,0.0,1.0,1.0,0.0
2008-09-233,82545.93784036077,14562.508311146472,0.4392454917617133,0.3062446543156456,0.0,0.0,1.0,1.0,0.0
2008-09-234,78067.40892310327,15040.794017197624,0.4361799510933169,0.30602129668211925,7.737388609241336e-05,7.737388609241336e-05,1.0,1.0,0.0
2008-09-235,78029.20178841653,14572.714130734948,0.44448644558288725,0.3159806435811917,0.0,0.0,1.0,1.0,0.0
2008-09-236,80273.1353445268,14057.712929403617,0.4754567335848341,0.3457396907643466,0.0,0.0,1.0,1.0,0.0
2008-09-237,78417.36230162825,14658.115460678498,0.46621061501050737,0.34732965418895584,0.0021840126659182,0.0021840126659182,1.0,1.0,0.0
2008-09-238,88472.09552155451,17543.483625954228,0.30249695907226215,0.20316937627878312,0.019727338052578,0.019727338052578,1.0,1.0,0.0
2008-09-239,85924.16127746945,16342.421749059431,0.33152077147077075,0.22572434151939472,0.025378657815421,0.025378657815421,1.0,1.0,0.0
2008-09-240,82099.62068651144,15280.70427271075,0.3749190395192032,0.2594903588521579,0.0528926554870826,0.0528926554870826,1.0,1.0,0.0
2008-09-241,80235.9205899252,14496.79128522504,0.41889421990402803,0.2942781908541594,0.038354230307057,0.038354230307057,1.0,1.0,0.0
2008-09-242,82726.27908825292,14973.753368569995,0.4024092032521875,0.2792858420135075,0.0268217225567648,0.0268217225567648,1.0,1.0,0.0
2008-09-243,84499.75207465299,15634.168794388126,0.36523119640987806,0.24568068506750537,0.0257724940122366,0.0257724940122366,1.0,1.0,0.0
2008-09-244,86525.14956950942,15727.056715823383,0.37480502762824686,0.25653594094671434,0.0611784839938058,0.0611784839938058,1.0,1.0,0.0
2008-09-245,86374.9524395282,15906.995526927574,0.3529593196554959,0.23347331435215743,0.0532218419057682,0.0532218419057682,1.0,1.0,0.0
2008-09-246,86953.96423184991,15757.932000170638,0.35805064349378923,0.23970959117777352,0.0138723815568678,0.0138723815568678,1.0,1.0,0.0
2008-09-247,90922.39604627932,15817.63466574047,0.3616781042655484,0.2514252144573783,0.0842587948699576,0.0842587948699576,1.0,1.0,0.0
2008-09-248,92085.22494386288,15711.243922654041,0.38244206323493357,0.2696789809508982,0.0561845777594103,0.0561845777594103,1.0,1.0,0.0
2008-09-249,96673.5764463418,15756.647611496901,0.35290152596948365,0.24241966600099535,0.067286404589558,0.067286404589558,1.0,1.0,0.0
2008-09-250,95666.19905107247,15621.453192863844,0.35152049898291654,0.23916830131030878,0.0223394151346054,0.0223394151346054,1.0,1.0,0.0
2008-09-251,81308.58058405109,14573.782392221881,0.43657382798669436,0.29826102999888165,0.0,0.0,1.0,1.0,0.0
2008-09-252,77618.91343070765,14364.676393271457,0.4643461209740755,0.32916648473490806,0.0,0.0,1.0,1.0,0.0
2008-09-253,83556.46871813944,15521.060644622408,0.41399390104976713,0.2850196174299068,0.0106194965608643,0.0106194965608643,0.9993873382723584,0.3035597742031281,0.0008797046823947
2008-09-255,90268.77098323517,15192.144624886154,0.36710583935035485,0.2550060755181389,0.0156762735020493,0.0156762735020493,1.0,1.0,0.0
2008-09-256,92830.67212799659,15438.386848254444,0.3749232043934313,0.2625273702575747,0.0100990930860874,0.0100990930860874,1.0,1.0,0.0
2008-09-257,91925.21784058794,14950.945332019963,0.3979577925990197,0.28682605773036224,0.0139776812437825,0.0139776812437825,0.9975186837997262,0.7076859544594758,0.008488528820726
2008-09-258,95127.71016185047,15210.767669547264,0.3882327285299726,0.28361543877430184,0.0368179391844271,0.0368179391844271,1.0,1.0,0.0
2008-09-259,92428.02677857144,15498.441549313779,0.40343228432735373,0.30116275581773083,0.0119740881184543,0.0119740881184543,1.0,1.0,0.0
2008-09-260,89556.77933282599,15471.160945775453,0.39903082389423333,0.28305500227111424,0.0,0.0,1.0,1.0,0.0
2008-09-264,85551.5761278318,15585.889404453561,0.4052435357923012,0.2962700654758397,8.37870210096403e-05,8.37870210096403e-05,1.0,1.0,0.0
2008-09-265,88112.04331818955,15667.318557155862,0.4011599145365442,0.2900035395684943,0.0109354692071784,0.0109354692071784,1.0,1.0,0.0
2008-09-266,89768.74044448993,16241.567556329217,0.3429681902521552,0.24424510753009157,0.0725229387770342,0.0725229387770342,1.0,1.0,0.0
2008-09-267,80732.14703926856,15240.416812526786,0.43101223532830474,0.32425517508470736,0.0239679778621111,0.0239679778621111,1.0,1.0,0.0
2008-09-268,92800.17105030565,16720.63499437943,0.31976040358186164,0.21870647674140478,0.0391110589890935,0.0391110589890935,1.0,1.0,0.0
2008-09-269,89620.0579997524,16798.736847181495,0.3239985147209546,0.22642720616618073,0.0569654058754114,0.0569654058754114,1.0,1.0,0.0
2008-09-270,81423.42292590652,15108.091497978594,0.41371621874548176,0.3004971520783453,0.0166491270676488,0.0166491270676488,1.0,1.0,0.0
2008-09-271,81150.85223445344,14435.132278804585,0.43188625663551766,0.3106010278958734,0.0163709615979277,0.0163709615979277,1.0,1.0,0.0
2008-09-272,84276.20139892022,16107.29062392995,0.35511972155653454,0.2483534709370674,0.028726800359987,0.028726800359987,1.0,1.0,0.0
2008-09-273,84187.57759497268,14653.3442410916,0.41406905431265556,0.2842337403965352,0.0,0.0,1.0,1.0,0.0
2008-09-274,85822.07793900552,14748.668109620248,0.41477580909093537,0.2908875349903279,0.0065274683080359,0.0065274683080359,1.0,1.0,0.0
2008-09-275,91196.2980309521,15707.629993414062,0.39469901182008704,0.2802086154539633,0.0,0.0,1.0,1.0,0.0
2008-09-276,86182.81104433918,14881.900035444858,0.39875785925389456,0.28064566883807845,0.0101202677109951,0.0101202677109951,1.0,1.0,0.0
2008-09-277,90738.7521698022,14980.345363788336,0.39491037125412737,0.2750930880384525,0.0221170032463747,0.0221170032463747,1.0,1.0,0.0
2008-09-278,89539.10537739098,14318.68656241179,0.435384584218987,0.31282889553631976,0.032712110180432,0.032712110180432,1.0,1.0,0.0
2008-09-279,92998.30966971492,14928.738427287415,0.371996386614953,0.251139553547802,0.0227095056739576,0.0227095056739576,1.0,1.0,0.0
2008-09-280,94864.04412269598,15170.845945167499,0.36271094665050024,0.24327536786319698,0.0171873464011167,0.0171873464011167,1.0,1.0,0.0
2008-09-281,92772.68871754999,14814.243870501066,0.39977628268832294,0.2783847204929565,0.0242935320060924,0.0242935320060924,1.0,1.0,0.0
2008-09-282,73005.72099669064,13954.162398885479,0.4719457749250972,0.34342363822588534,0.0789602818746433,0.0789602818746433,1.0,1.0,0.0
2008-09-283,72108.4676995696,14083.861974060703,0.47941837582717606,0.3512106252014216,0.0217250492571369,0.0217250492571369,1.0,1.0,0.0
2008-09-284,71234.97478982425,13156.32659722872,0.5206408005931527,0.3918257255673304,0.0343675102794696,0.0343675102794696,1.0,1.0,0.0
2008-09-285,70688.05785737175,13773.82089563374,0.5020569663194431,0.3757566149051289,0.0,0.0,1.0,1.0,0.0
2008-09-286,76298.53060695043,14332.574573093161,0.4646105850668628,0.343459666664514,0.0,0.0,1.0,1.0,0.0
2008-09-287,79583.37381332247,14320.042082065285,0.4528098364351225,0.32093044513451147,0.0172994426124259,0.0172994426124259,1.0,1.0,0.0
2008-09-288,74772.66721919453,13709.359275883891,0.49476043981971946,0.370278944315993,0.0188821961276277,0.0188821961276277,1.0,1.0,0.0
2008-09-289,77902.02487986308,14861.735139481765,0.44686123571783637,0.3233739261025873,0.0371589334469488,0.0371589334469488,1.0,1.0,0.0
2008-09-290,79442.91504508746,14617.21415233669,0.43178968705376014,0.31023841915106093,0.0366699037697536,0.0366699037697536,1.0,1.0,0.0
2008-09-291,80053.27334407585,13413.840639723216,0.5132778028625408,0.3887383574047981,0.1072277616872536,0.1072277616872536,1.0,1.0,0.0
2008-09-292,83382.40962674297,13600.132537649104,0.5157892837891366,0.39021070660354695,0.1288984777626364,0.1288984777626364,0.9964307256224666,0.6870614978113047,0.0051949852944804
2008-09-293,84734.22722551053,13884.86708282827,0.4854979267356481,0.35698497514047245,0.0137489266561897,0.0137489266561897,1.0,1.0,0.0
2008-09-294,86671.10694061794,14516.126917355721,0.4437314367822641,0.31994054266673283,0.084716328838765,0.084716328838765,1.0,1.0,0.0
2008-09-295,87407.53452257357,15124.120374542443,0.3988656537979856,0.27447763329437325,0.0359659516981218,0.0359659516981218,1.0,1.0,0.0
2008-09-296,83747.60975124108,14858.591661544742,0.430277991042828,0.31147536458946373,0.032853617011552,0.032853617011552,1.0,1.0,0.0
2008-09-297,82661.62952013,14391.196951590262,0.4422510083413833,0.3157803717390356,0.0264241624301131,0.0264241624301131,1.0,1.0,0.0
2008-09-298,82417.42967547548,14456.343593079957,0.45745987397658316,0.32879276785783434,0.0035087222540768,0.0035087222540768,1.0,1.0,0.0
2008-09-299,84000.59015711719,14526.45077250543,0.443002001561809,0.3221704394014255,0.0774589328379236,0.0774589328379236,1.0,1.0,0.0
2008-09-300,85846.1288177019,15249.970918693845,0.3975913566916427,0.28064355802980806,0.100314656900916,0.100314656900916,1.0,1.0,0.0
2008-09-301,87115.52024439815,14237.325303003192,0.4418961537030667,0.3079010027017948,0.0530354249165619,0.0530354249165619,1.0,1.0,0.0
2008-09-302,84991.42674211887,14646.193500741623,0.4295542804358633,0.3035019379250133,0.1080238925240826,0.1080238925240826,1.0,1.0,0.0
2008-09-303,87073.19289964317,14268.120184271675,0.44570879280719206,0.3122652790835783,0.1089205133363991,0.1089205133363991,1.0,1.0,0.0
2008-09-304,83000.62585177491,13773.767467689484,0.5057493436295597,0.3675927431722473,0.2036955111527785,0.2036955111527785,1.0,1.0,0.0
2008-09-305,89544.80857058149,15247.278363755657,0.419213492919105,0.2974006944415339,0.104829527915772,0.104829527915772,0.9956816171622368,0.6870614978113047,0.013799461579705
2008-09-306,86781.43187187954,14426.608599354426,0.46827586241909414,0.3414560898099429,0.0530963397703619,0.0530963397703619,1.0,1.0,0.0
2008-09-307,86935.7502494978,14770.361747500325,0.41839751950325804,0.29304243899081517,0.1284234472112767,0.1284234472112767,1.0,1.0,0.0
2008-09-308,85949.25132799427,14485.436567674971,0.4291108782557967,0.3018621369376121,0.1469178980897483,0.1469178980897483,1.0,1.0,0.0
2008-09-309,88920.09679769471,14507.369267226786,0.43902221696493376,0.31232504843487036,0.0698439507986047,0.0698439507986047,1.0,1.0,0.0
2008-09-310,87172.27569171823,14775.848655995625,0.4297679380866435,0.3047943144465892,0.084601226993865,0.084601226993865,1.0,1.0,0.0
2008-09-311,83409.97005953698,14161.394369835465,0.45341092207241424,0.3239003875373695,0.0818331195471265,0.0818331195471265,1.0,1.0,0.0
2008-09-312,83975.73714893177,13495.502303474372,0.4850510601938708,0.34643010666764307,0.0516711201594775,0.0516711201594775,1.0,1.0,0.0
2008-09-313,85232.359712108,13529.087842835032,0.48250887526005926,0.34364364574015344,0.059915972924609,0.059915972924609,1.0,1.0,0.0
2008-09-314,86275.31649154171,14206.176796589642,0.4390112096190258,0.30577433792404013,0.1193811887065752,0.1193811887065752,1.0,1.0,0.0
2008-09-315,86930.01781289512,14295.833372223671,0.4240463039240789,0.29512025086700083,0.005719013020646,0.005719013020646,1.0,1.0,0.0
2008-09-316,86349.795910452,14191.552522469996,0.40321247098074076,0.28411844075622344,0.0592583936045429,0.0592583936045429,1.0,1.0,0.0
2008-09-317,84158.6036235683,14265.080981756377,0.40943096347353414,0.28510719434946974,0.0572014037449222,0.0572014037449222,1.0,1.0,0.0
2008-09-318,87834.36533077064,14655.271603021398,0.3803316510654235,0.2576031807905483,0.1297210531712962,0.1297210531712962,1.0,1.0,0.0
2008-09-319,89284.0168577941,14675.479177294004,0.3713554549347572,0.24799557227166855,0.1720930987469973,0.1720930987469973,1.0,1.0,0.0
2008-09-320,84233.78865397723,14762.195062638344,0.4069605654260257,0.27987630775600814,0.0561117596579795,0.0561117596579795,1.0,1.0,0.0
2008-09-321,85039.38950613663,14710.269581517648,0.3893347721605985,0.2598495022525269,0.0845969393410773,0.0845969393410773,1.0,1.0,0.0
2008-09-323,85950.60879523466,15097.848829508306,0.42609635908395666,0.3066414816278298,0.0511795063691784,0.0511795063691784,1.0,1.0,0.0
2008-09-324,85138.97631604712,14608.220176011939,0.42457289468988957,0.3004130580475085,0.0531225640207161,0.0531225640207161,1.0,1.0,0.0
2008-09-325,88057.43099191516,15818.64837023711,0.4034242779117079,0.29574455131383337,0.0673154089131887,0.0673154089131887,1.0,1.0,0.0
2008-09-326,87119.54954957224,15809.201422547496,0.3492148481114983,0.23331639802004514,0.0116923786026083,0.0116923786026083,1.0,1.0,0.0
2008-09-327,89974.89801163769,15173.9887996959,0.4026731405497036,0.288404229874033,0.0807376554388507,0.0807376554388507,1.0,1.0,0.0
2008-09-328,93069.24315225826,16120.799508592947,0.38397662373082686,0.2748661751012219,0.1164962382376526,0.1164962382376526,1.0,1.0,0.0
2008-09-329,81999.08385243024,14563.11434109683,0.41141997415335974,0.2831608147694368,0.0902634125362864,0.0902634125362864,1.0,1.0,0.0
2008-09-330,82985.55109744013,14070.908013389007,0.44273202499231723,0.30739845180740283,0.0920965357587213,0.0920965357587213,1.0,1.0,0.0
2008-09-331,83700.95172595484,14208.72291831088,0.4218707034316608,0.2955975150260966,0.0238344266903672,0.0238344266903672,1.0,1.0,0.0
2008-09-332,89440.56038636151,15672.192095516815,0.35606328977140667,0.2358394857214717,0.0495639575160423,0.0495639575160423,1.0,1.0,0.0
2008-09-333,89350.10371177318,15017.866074563799,0.3761772335350275,0.2509360148866124,0.0406955311116923,0.0406955311116923,1.0,1.0,0.0
2008-09-334,90271.44970862304,15627.840420088154,0.357694278921742,0.23525625332949038,0.2616758836817625,0.2616758836817625,1.0,1.0,0.0
2008-09-335,86912.5029197074,14990.510225116474,0.3706105651726779,0.2422687248695598,0.1861640683479498,0.1861640683479498,1.0,1.0,0.0
2008-09-336,91722.7518218331,14743.943556613334,0.38378994429403124,0.26212048624343365,0.0193276200451254,0.0193276200451254,1.0,1.0,0.0
2008-09-337,93618.79281932808,16122.075056043868,0.33914086755671863,0.22416155874836835,0.1174133921257072,0.1174133921257072,1.0,1.0,0.0
2008-09-338,95464.01479049897,15481.385580091852,0.32137059690885095,0.209573089351376,0.136470140652799,0.136470140652799,1.0,1.0,0.0
2008-09-339,96571.55092245189,15693.280475362442,0.31852492186627257,0.21170491454699386,0.1666230788270511,0.1666230788270511,1.0,1.0,0.0
2008-09-340,94913.20573887738,14736.202315265331,0.3721376625429775,0.2485300366318389,0.0344078968640728,0.0344078968640728,1.0,1.0,0.0
2008-09-341,98307.46956107493,15536.32601759219,0.3349132248029158,0.22030139941271434,0.0911959424320866,0.0911959424320866,1.0,1.0,0.0
